"xmin","xmax","x","y","colour","PANEL","group","flipped_aes","order","ymin","ymax","size","linewidth","linetype","shape","fill","alpha","stroke"
27.5344543540643,27.647643900448,27.5910491272561,1.775,"#1A4AAD","1",5,TRUE,1,1.7,1.85,0.5,0.7,1,19,NA,NA,0.909090909090909
44.8744296351161,52.0710243122844,48.4727269737003,0.775,"#1A4AAD","1",1,TRUE,1,0.7,0.85,0.5,0.7,1,19,NA,NA,0.909090909090909
37.2664414318106,37.3791386393122,37.3227900355614,1.925,"#D71B1E","1",6,TRUE,2,1.85,2,0.5,0.7,1,19,NA,NA,0.909090909090909
52.6035856676155,59.7724484812529,56.1880170744342,0.925,"#D71B1E","1",2,TRUE,2,0.85,1,0.5,0.7,1,19,NA,NA,0.909090909090909
31.546835251209,31.6749203112406,31.6108777812248,2.075,"#229A44","1",7,TRUE,3,2,2.15,0.5,0.7,1,19,NA,NA,0.909090909090909
49.4077856682493,57.5483110275033,53.4780483478763,1.075,"#229A44","1",3,TRUE,3,1,1.15,0.5,0.7,1,19,NA,NA,0.909090909090909
46.5760798888566,46.7035862791548,46.6398330840057,2.225,"#FF8200","1",8,TRUE,4,2.15,2.3,0.5,0.7,1,19,NA,NA,0.909090909090909
42.1848107186807,50.2833647437225,46.2340877312016,1.225,"#FF8200","1",4,TRUE,4,1.15,1.3,0.5,0.7,1,19,NA,NA,0.909090909090909
