"xmin","xmax","x","y","colour","PANEL","group","flipped_aes","order","ymin","ymax","size","linewidth","linetype","shape","fill","alpha","stroke"
27.5344543540643,27.647643900448,27.5910491272561,2.0875,"#1A4AAD","1",7,TRUE,3,2,2.175,0.5,0.7,1,19,NA,NA,0.909090909090909
44.8744296351161,52.0710243122844,48.4727269737003,1.0875,"#1A4AAD","1",3,TRUE,3,1,1.175,0.5,0.7,1,19,NA,NA,0.909090909090909
37.2664414318106,37.3791386393122,37.3227900355614,2.2625,"#D71B1E","1",8,TRUE,4,2.175,2.35,0.5,0.7,1,19,NA,NA,0.909090909090909
52.6035856676155,59.7724484812529,56.1880170744342,1.2625,"#D71B1E","1",4,TRUE,4,1.175,1.35,0.5,0.7,1,19,NA,NA,0.909090909090909
31.546835251209,31.6749203112406,31.6108777812248,1.7375,"#229A44","1",5,TRUE,1,1.65,1.825,0.5,0.7,1,19,NA,NA,0.909090909090909
49.4077856682493,57.5483110275033,53.4780483478763,0.7375,"#229A44","1",1,TRUE,1,0.65,0.825,0.5,0.7,1,19,NA,NA,0.909090909090909
46.5760798888566,46.7035862791548,46.6398330840057,1.9125,"#FF8200","1",6,TRUE,2,1.825,2,0.5,0.7,1,19,NA,NA,0.909090909090909
42.1848107186807,50.2833647437225,46.2340877312016,0.9125,"#FF8200","1",2,TRUE,2,0.825,1,0.5,0.7,1,19,NA,NA,0.909090909090909
