"xmin","xmax","x","y","colour","PANEL","group","flipped_aes","order","ymin","ymax","size","linewidth","linetype","shape","fill","alpha","stroke"
2.20334744653918,2.20726167717011,2.20530456185465,1.8,"#1A4AAD","1",4,TRUE,1,1.7,1.9,0.5,0.7,1,19,NA,NA,0.909090909090909
2.47310341260474,2.72204953979265,2.5975764761987,0.8,"#1A4AAD","1",1,TRUE,1,0.7,0.9,0.5,0.7,1,19,NA,NA,0.909090909090909
2.11437913591667,2.11787110021709,2.11612511806688,2,"#D71B1E","1",5,TRUE,2,1.9,2.1,0.5,0.7,1,19,NA,NA,0.909090909090909
2.34715936940961,2.56924934756034,2.45820435848497,1,"#D71B1E","1",2,TRUE,2,0.9,1.1,0.5,0.7,1,19,NA,NA,0.909090909090909
2.4994234618607,2.50232460642808,2.50087403414439,2.2,"#229A44","1",6,TRUE,3,2.1,2.3,0.5,0.7,1,19,NA,NA,0.909090909090909
2.57432665561089,2.75884037549863,2.66658351555476,1.2,"#229A44","1",3,TRUE,3,1.1,1.3,0.5,0.7,1,19,NA,NA,0.909090909090909
